accession	barcode	segment_name	space	segment_subtype	clade	gl_clade
A/swine/Iowa/A02861460/2023	A02861460	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02751284/2022	A02751284	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02751156/2022	A02751156	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02711813/2022	A02711813	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02751244/2022	A02751244	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861234/2023	A02861234	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02711806/2022	A02711806	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/22TOSU1429/2022	22TOSU1429	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Illinois/A02750978/2022	A02750978	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02751118/2022	A02751118	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02750733/2022	A02750733	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750767/2022	A02750767	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750905/2022	A02750905	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02750787/2022	A02750787	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02750743/2022	A02750743	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02751210/2022	A02751210	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02751249/2022	A02751249	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750688/2022	A02750688	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750971/2022	A02750971	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Illinois/E64236/2022		HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750696/2022	A02750696	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Illinois/E80174/2022		HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02750739/2022	A02750739	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02636628/2022	A02636628	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750826/2022	A02750826	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Ohio/A02861294/2023	A02861294	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Ohio/A02861342/2023	A02861342	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02861346/2023	A02861346	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750892/2022	A02750892	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/C24296/2023		HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861231/2023	A02861231	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02751407/2022	A02751407	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02751439/2022	A02751439	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Kansas/A02861273/2023	A02861273	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02861815/2023	A02861815	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02636651/2022	A02636651	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/South_Dakota/A02636437/2022	A02636437	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02636638/2022	A02636638	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02636695/2022	A02636695	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02636526/2022	A02636526	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02636472/2022	A02636472	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02636440/2022	A02636440	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Illinois/A02636429/2022	A02636429	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Missouri/A02636420/2022	A02636420	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02751157/2022	A02751157	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02751032/2022	A02751032	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02751219/2022	A02751219	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750838/2022	A02750838	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861393/2022	A02861393	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861317/2023	A02861317	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Texas/A02711830/2022	A02711830	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Texas/A02711852/2022	A02711852	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Texas/A02978422/2023	A02978422	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Texas/A02861781/2023	A02861781	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Oklahoma/A02711857/2022	A02711857	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Oklahoma/A02712646/2023	A02712646	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02636449/2022	A02636449	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861252/2023	A02861252	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02636445/2022	A02636445	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02751242/2022	A02751242	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Indiana/A02751319/2022	A02751319	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Ohio/A02750606/2022	A02750606	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750781/2022	A02750781	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Ohio/A02636451/2022	A02636451	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Ohio/A02636491/2022	A02636491	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02711801/2022	A02711801	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02636450/2022	A02636450	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02636377/2022	A02636377	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750625/2022	A02750625	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750634/2022	A02750634	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02636632/2022	A02636632	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02751459/2023	A02751459	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861519/2023	A02861519	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861351/2023	A02861351	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861761/2023	A02861761	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861246/2023	A02861246	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861763/2023	A02861763	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02750623/2022	A02750623	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861368/2023	A02861368	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02861338/2023	A02861338	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02978473/2023	A02978473	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861467/2023	A02861467	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02978454/2023	A02978454	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02978474/2023	A02978474	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02978513/2023	A02978513	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02861442/2023	A02861442	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Minnesota/A02712627/2022	A02712627	HA		H1	gamma-c3	1A.3.3.3-c3
A/swine/Iowa/A02750812/2022	A02750812	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750920/2022	A02750920	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750928/2022	A02750928	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02861764/2023	A02861764	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02861726/2023	A02861726	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02751258/2022	A02751258	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636674/2022	A02636674	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02750913/2022	A02750913	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02751052/2022	A02751052	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750915/2022	A02750915	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02978472/2023	A02978472	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636454/2022	A02636454	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02861422/2023	A02861422	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750628/2022	A02750628	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02751055/2022	A02751055	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750879/2022	A02750879	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02711598/2022	A02711598	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750825/2022	A02750825	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02751065/2022	A02751065	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02710709/2022	A02710709	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750869/2022	A02750869	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02861263/2023	A02861263	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02978541/2023	A02978541	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750995/2022	A02750995	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02750644/2022	A02750644	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02751119/2022	A02751119	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02751003/2022	A02751003	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02751212/2022	A02751212	HA		H3	2010 human-like	2010.1
A/swine/South_Dakota/A02861603/2023	A02861603	HA		H3	2010 human-like	2010.1
A/swine/Utah/A02861636/2023	A02861636	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02711797/2022	A02711797	HA		H3	C IV	1990.4
A/swine/Iowa/A02750912/2022	A02750912	HA		H3	C IV	1990.4
A/swine/Iowa/A02751094/2022	A02751094	HA		H3	C IV	1990.4
A/swine/Minnesota/A02636519/2022	A02636519	HA		H3	C IVI	1990.4.i
A/swine/Nebraska/A02861613/2023	A02861613	HA		H3	C IVI	1990.4.i
A/swine/Nebraska/A02751434/2022	A02751434	HA		H3	C IVI	1990.4.i
A/swine/Nebraska/A02751579/2023	A02751579	HA		H3	C IVI	1990.4.i
A/swine/Illinois/A02861426/2023	A02861426	HA		H3	C IVB2	1990.4.b2
A/swine/Kansas/A02861449/2023	A02861449	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02750668/2022	A02750668	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02751115/2022	A02751115	HA		H3	C IVB1	1990.4.b1
A/swine/Nebraska/A02751253/2022	A02751253	HA		H3	C IVB1	1990.4.b1
A/swine/Colorado/A02978445/2023	A02978445	HA		H3	C IVB1	1990.4.b1
A/swine/Oklahoma/A02712158/2022	A02712158	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02978470/2023	A02978470	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02978429/2023	A02978429	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02978469/2023	A02978469	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02978456/2023	A02978456	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02751267/2022	A02751267	HA		H3	C IVB1	1990.4.b1
A/swine/Nebraska/A02750817/2022	A02750817	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751004/2022	A02751004	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636596/2022	A02636596	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636431/2022	A02636431	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636498/2022	A02636498	HA		H3	C IVA	1990.4.a
A/swine/Nebraska/A02524410/2022	A02524410	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751104/2022	A02751104	HA		H3	C IVA	1990.4.a
A/swine/Nebraska/A02861699/2023	A02861699	HA		H3	C IVA	1990.4.a
A/swine/Kansas/A02861756/2023	A02861756	HA		H3	C IVA	1990.4.a
A/swine/Kansas/A02751452/2023	A02751452	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02861661/2023	A02861661	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636640/2022	A02636640	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750974/2022	A02750974	HA		H3	C IVA	1990.4.a
A/swine/Colorado/A02710706/2022	A02710706	HA		H3	C IVA	1990.4.a
A/swine/Colorado/A02978450/2023	A02978450	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861320/2023	A02861320	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751412/2022	A02751412	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636489/2022	A02636489	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636332/2022	A02636332	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750712/2022	A02750712	HA		H3	C IVA	1990.4.a
A/swine/Kansas/A02712156/2022	A02712156	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02711696/2022	A02711696	HA		H3	C IVA	1990.4.a
A/swine/Missouri/A02750643/2022	A02750643	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861253/2023	A02861253	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02751202/2022	A02751202	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750719/2022	A02750719	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750661/2022	A02750661	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751001/2022	A02751001	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751293/2022	A02751293	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636356/2022	A02636356	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636647/2022	A02636647	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02978435/2023	A02978435	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861530/2023	A02861530	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750910/2022	A02750910	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861585/2023	A02861585	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750896/2022	A02750896	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751203/2022	A02751203	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751269/2022	A02751269	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751444/2022	A02751444	HA		H3	C IVA	1990.4.a
A/swine/Ohio/A02978544/2023	A02978544	HA		H3	C IVA	1990.4.a
A/swine/Michigan/A02780682/2023	A02780682	HA		H3	C IVA	1990.4.a
A/swine/Michigan/A02780685/2023	A02780685	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02861738/2023	A02861738	HA		H3	C IVA	1990.4.a
A/swine/Michigan/A02780680/2023	A02780680	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02750776/2022	A02750776	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02750636/2022	A02750636	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02636676/2022	A02636676	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751466/2023	A02751466	HA		H3	C IVA	1990.4.a
A/swine/Missouri/A02861751/2023	A02861751	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636593/2022	A02636593	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751073/2022	A02751073	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751105/2022	A02751105	HA		H3	C IVA	1990.4.a
A/swine/Ohio/OH22-1572/2022		HA		H3	C IVA	1990.4.a
A/swine/Ohio/OH22-608/2022		HA		H3	C IVA	1990.4.a
A/swine/Ohio/OH22-613/2022		HA		H3	C IVA	1990.4.a
A/swine/Ohio/A02751108/2022	A02751108	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02750848/2022	A02750848	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02750774/2022	A02750774	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02751102/2022	A02751102	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02751114/2022	A02751114	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02751170/2022	A02751170	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02751480/2023	A02751480	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02751460/2023	A02751460	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02750620/2022	A02750620	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02750638/2022	A02750638	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750897/2022	A02750897	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02636470/2022	A02636470	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750861/2022	A02750861	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750916/2022	A02750916	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02712632/2022	A02712632	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751051/2022	A02751051	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751305/2022	A02751305	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751597/2023	A02751597	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861238/2023	A02861238	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02861262/2023	A02861262	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02978440/2023	A02978440	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751181/2022	A02751181	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02712165/2022	A02712165	HA		H3	C IVA	1990.4.a
A/swine/Ohio/OH22-7012/2022		HA		H3	C IVA	1990.4.a
A/swine/Ohio/OH22-4929/2022		HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02636634/2022	A02636634	HA		H3	C IVA	1990.4.a
A/swine/Ohio/OH22-2488/2022		HA		H3	C IVA	1990.4.a
A/swine/Iowa/C39563/2022		HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02978449/2023	A02978449	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636490/2022	A02636490	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636493/2022	A02636493	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750700/2022	A02750700	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02978444/2023	A02978444	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02978521/2023	A02978521	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02978530/2023	A02978530	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750942/2022	A02750942	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02712620/2022	A02712620	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751041/2022	A02751041	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750771/2022	A02750771	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750684/2022	A02750684	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02711711/2022	A02711711	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636612/2022	A02636612	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750734/2022	A02750734	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750797/2022	A02750797	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02636368/2022	A02636368	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02711812/2022	A02711812	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02750954/2022	A02750954	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02751517/2023	A02751517	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02751467/2023	A02751467	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02861306/2023	A02861306	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02636571/2022	A02636571	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02750868/2022	A02750868	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750793/2022	A02750793	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02978501/2023	A02978501	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861608/2023	A02861608	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861504/2023	A02861504	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861565/2023	A02861565	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861567/2023	A02861567	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861264/2023	A02861264	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751532/2023	A02751532	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02711854/2022	A02711854	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02711862/2022	A02711862	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02712642/2023	A02712642	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02978481/2023	A02978481	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02978451/2023	A02978451	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861377/2023	A02861377	HA		H3	C IVA	1990.4.a
A/swine/Indiana/F113096/2022		HA		H3	C IVA	1990.4.a
A/swine/Illinois/F75061/2022		HA		H3	C IVA	1990.4.a
A/swine/Illinois/F78322/2022		HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861691/2023	A02861691	HA		H3	C IVA	1990.4.a
A/swine/Indiana/F105526/2022		HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861497/2023	A02861497	HA		H3	C IVA	1990.4.a
A/swine/Iowa/G43216/2023		HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02751420/2022	A02751420	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02751224/2022	A02751224	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750881/2022	A02750881	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861833/2023	A02861833	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02751180/2022	A02751180	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02751274/2022	A02751274	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02751400/2022	A02751400	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750687/2022	A02750687	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750722/2022	A02750722	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636538/2022	A02636538	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636358/2022	A02636358	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636362/2022	A02636362	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02636531/2022	A02636531	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02636383/2022	A02636383	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02751296/2022	A02751296	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02861673/2023	A02861673	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02861675/2023	A02861675	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02751436/2022	A02751436	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02861296/2023	A02861296	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02636380/2022	A02636380	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02750862/2022	A02750862	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02750718/2022	A02750718	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02750641/2022	A02750641	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02751476/2023	A02751476	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02751451/2023	A02751451	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02751588/2023	A02751588	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02751435/2022	A02751435	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02751232/2022	A02751232	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02751294/2022	A02751294	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02751351/2022	A02751351	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02861375/2023	A02861375	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02636574/2022	A02636574	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02636577/2022	A02636577	HA		H3	C IVA	1990.4.a
A/swine/Pennsylvania/A02636614/2022	A02636614	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02636520/2022	A02636520	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02636329/2022	A02636329	HA		H3	C IVA	1990.4.a
A/swine/Ohio/A02636535/2022	A02636535	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02750694/2022	A02750694	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02750672/2022	A02750672	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02750800/2022	A02750800	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02750890/2022	A02750890	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02750736/2022	A02750736	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02636348/2022	A02636348	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751538/2023	A02751538	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02861348/2023	A02861348	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02712155/2022	A02712155	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02861307/2023	A02861307	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02978522/2023	A02978522	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751392/2022	A02751392	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02861259/2023	A02861259	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02861612/2023	A02861612	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02636673/2022	A02636673	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636485/2022	A02636485	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02751012/2022	A02751012	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02861257/2023	A02861257	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02750710/2022	A02750710	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02751569/2023	A02751569	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02711714/2022	A02711714	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02636370/2022	A02636370	HA		H3	C IVA	1990.4.a
