accession	barcode	segment_name	space	segment_subtype	clade	gl_clade
A/swine/Iowa/A02750897/2022	A02750897	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635840/2021	A02635840	HA		H3	C IVA	1990.4.a
A/swine/Ohio/A02635702/2021	A02635702	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525111/2021	A02525111	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02525281/2021	A02525281	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02525280/2021	A02525280	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02635733/2021	A02635733	HA		H3	C IVA	1990.4.a
A/swine/Ohio/A02525296/2021	A02525296	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02525383/2021	A02525383	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525320/2021	A02525320	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750896/2022	A02750896	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750910/2022	A02750910	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02750776/2022	A02750776	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02750636/2022	A02750636	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02636676/2022	A02636676	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635817/2021	A02635817	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636023/2021	A02636023	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02246983/2021	A02246983	HA		H3	C IVA	1990.4.a
A/swine/Missouri/A02750643/2022	A02750643	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635849/2021	A02635849	HA		H3	C IVA	1990.4.a
A/swine/North_Carolina/A02635777/2021	A02635777	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635784/2021	A02635784	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635890/2021	A02635890	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525290/2021	A02525290	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635814/2021	A02635814	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750719/2022	A02750719	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636356/2022	A02636356	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750661/2022	A02750661	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636647/2022	A02636647	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525378/2021	A02525378	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02248062/2021	A02248062	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02711696/2022	A02711696	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525063/2021	A02525063	HA		H3	C IVA	1990.4.a
A/swine/Missouri/A02525202/2021	A02525202	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525387/2021	A02525387	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525184/2021	A02525184	HA		H3	C IVA	1990.4.a
A/swine/Nebraska/A02636021/2021	A02636021	HA		H3	C IVI	1990.4.i
A/swine/Minnesota/A02636519/2022	A02636519	HA		H3	C IVI	1990.4.i
A/swine/Oklahoma/A02712158/2022	A02712158	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02525393/2021	A02525393	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02246982/2021	A02246982	HA		H3	C IVB1	1990.4.b1
A/swine/Kansas/A02750668/2022	A02750668	HA		H3	C IVB1	1990.4.b1
A/swine/Missouri/A02636322/2021	A02636322	HA		H3	C IV	1990.4
A/swine/Minnesota/A02711797/2022	A02711797	HA		H3	C IV	1990.4
A/swine/Iowa/A02750912/2022	A02750912	HA		H3	C IV	1990.4
A/swine/Indiana/A02636047/2021	A02636047	HA		H3	C IV	1990.4
A/swine/Iowa/A02525161/2021	A02525161	HA		H3	C IV	1990.4
A/swine/Minnesota/A02525223/2021	A02525223	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02248074/2021	A02248074	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02525137/2021	A02525137	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02525199/2021	A02525199	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750879/2022	A02750879	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750825/2022	A02750825	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635852/2021	A02635852	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525298/2021	A02525298	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02248207/2021	A02248207	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635885/2021	A02635885	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635815/2021	A02635815	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A01678653/2021	A01678653	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636132/2021	A02636132	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525316/2021	A02525316	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525183/2021	A02525183	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525214/2021	A02525214	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02750644/2022	A02750644	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02246971/2021	A02246971	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02246909/2021	A02246909	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02635857/2021	A02635857	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635739/2021	A02635739	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525351/2021	A02525351	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635700/2021	A02635700	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02710709/2022	A02710709	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750869/2022	A02750869	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02246902/2021	A02246902	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02248198/2021	A02248198	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02248073/2021	A02248073	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02246903/2021	A02246903	HA		H3	2010 human-like	2010.1
A/swine/South_Dakota/A02525141/2021	A02525141	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525037/2021	A02525037	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635788/2021	A02635788	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02635874/2021	A02635874	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02635875/2021	A02635875	HA		H3	2010 human-like	2010.1
A/swine/Utah/A02525117/2021	A02525117	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525249/2021	A02525249	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A01378048/2021	A01378048	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02525301/2021	A02525301	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02635902/2021	A02635902	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02635916/2021	A02635916	HA		H3	2010 human-like	2010.1
A/swine/Louisiana/A02525266/2021	A02525266	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02246457/2021	A02246457	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636183/2021	A02636183	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02635727/2021	A02635727	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02636066/2021	A02636066	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525363/2021	A02525363	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525076/2021	A02525076	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02636364/2022	A02636364	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02636458/2022	A02636458	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02636459/2022	A02636459	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636495/2022	A02636495	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636022/2021	A02636022	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635921/2021	A02635921	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636163/2021	A02636163	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525306/2021	A02525306	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636396/2022	A02636396	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525175/2021	A02525175	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635973/2021	A02635973	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636169/2021	A02636169	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02248047/2021	A02248047	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02711708/2022	A02711708	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636341/2021	A02636341	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636369/2022	A02636369	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02711864/2022	A02711864	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02711805/2022	A02711805	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02711825/2022	A02711825	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02710699/2022	A02710699	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02711811/2022	A02711811	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750729/2022	A02750729	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750612/2022	A02750612	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02525142/2021	A02525142	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635922/2021	A02635922	HA		H3	2010 human-like	2010.1
A/swine/Kansas/A02248034/2021	A02248034	HA		H3	2010 human-like	2010.1
A/swine/Kansas/A02711700/2022	A02711700	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02712154/2022	A02712154	HA		H3	2010 human-like	2010.1
A/swine/Kansas/A02711802/2022	A02711802	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02246451/2021	A02246451	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02246452/2021	A02246452	HA		H3	2010 human-like	2010.1
A/swine/Kansas/A02750656/2022	A02750656	HA		H3	2010 human-like	2010.1
A/swine/Illinois/A02525379/2021	A02525379	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525261/2021	A02525261	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02636569/2022	A02636569	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750785/2022	A02750785	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750726/2022	A02750726	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750695/2022	A02750695	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02710707/2022	A02710707	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636476/2022	A02636476	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246995/2021	A02246995	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246992/2021	A02246992	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02710696/2022	A02710696	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711710/2022	A02711710	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02248051/2021	A02248051	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246988/2021	A02246988	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636351/2022	A02636351	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711849/2022	A02711849	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02248195/2021	A02248195	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246998/2021	A02246998	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02701693/2021	A02701693	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02701692/2021	A02701692	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246993/2021	A02246993	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246991/2021	A02246991	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711824/2022	A02711824	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711823/2022	A02711823	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711871/2022	A02711871	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711861/2022	A02711861	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02712149/2022	A02712149	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711707/2022	A02711707	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246911/2022	A02246911	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02711859/2022	A02711859	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711846/2022	A02711846	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711858/2022	A02711858	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246910/2022	A02246910	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02711804/2022	A02711804	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02710697/2022	A02710697	HA		H3	2010 human-like	2010.1
A/swine/Texas/A02246919/2022	A02246919	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02712150/2022	A02712150	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02246912/2022	A02246912	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02710704/2022	A02710704	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02711706/2022	A02711706	HA		H3	2010 human-like	2010.1
A/swine/Oklahoma/A02711828/2022	A02711828	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02636078/2021	A02636078	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02248023/2021	A02248023	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02248041/2021	A02248041	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02635780/2021	A02635780	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525173/2021	A02525173	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02636129/2021	A02636129	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02525123/2021	A02525123	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636096/2021	A02636096	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636382/2022	A02636382	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636481/2022	A02636481	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02636185/2021	A02636185	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02636089/2021	A02636089	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02635993/2021	A02635993	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02636000/2021	A02636000	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525153/2021	A02525153	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525040/2021	A02525040	HA		H3	2010 human-like	2010.1
A/swine/Indiana/A02750649/2022	A02750649	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02248069/2021	A02248069	HA		H3	2010 human-like	2010.1
A/swine/Illinois/A02636173/2021	A02636173	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636318/2021	A02636318	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525221/2021	A02525221	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750654/2022	A02750654	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636019/2021	A02636019	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636024/2021	A02636024	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750730/2022	A02750730	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636091/2021	A02636091	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750816/2022	A02750816	HA		H3	2010 human-like	2010.1
A/swine/Illinois/A02635728/2021	A02635728	HA		H3	2010 human-like	2010.1
A/swine/Illinois/A02635974/2021	A02635974	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635941/2021	A02635941	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750658/2022	A02750658	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636448/2022	A02636448	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02525178/2021	A02525178	HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02525176/2021	A02525176	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02248056/2021	A02248056	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635779/2021	A02635779	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02525106/2021	A02525106	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02636090/2021	A02636090	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02636143/2021	A02636143	HA		H3	2010 human-like	2010.1
A/swine/Iowa/B68026/2022		HA		H3	2010 human-like	2010.1
A/swine/Iowa/B58578/2022		HA		H3	2010 human-like	2010.1
A/swine/Nebraska/A02246900/2021	A02246900	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635791/2021	A02635791	HA		H3	2010 human-like	2010.1
A/swine/Indiana/A02750798/2022	A02750798	HA		H3	2010 human-like	2010.1
A/swine/Indiana/A02636646/2022	A02636646	HA		H3	2010 human-like	2010.1
A/swine/Indiana/A02636354/2022	A02636354	HA		H3	2010 human-like	2010.1
A/swine/Kentucky/A02636479/2022	A02636479	HA		H3	2010 human-like	2010.1
A/swine/Kentucky/A02636480/2022	A02636480	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750756/2022	A02750756	HA		H3	2010 human-like	2010.1
A/swine/Indiana/A02750822/2022	A02750822	HA		H3	2010 human-like	2010.1
A/swine/Ohio/A02750648/2022	A02750648	HA		H3	2010 human-like	2010.1
A/swine/Illinois/A02750653/2022	A02750653	HA		H3	2010 human-like	2010.1
A/swine/Illinois/21TOSU2026/2021	21TOSU2026	HA		H3	2010 human-like	2010.1
A/swine/Illinois/21TOSU2153/2021	21TOSU2153	HA		H3	2010 human-like	2010.1
A/swine/Illinois/21TOSU2196/2021	21TOSU2196	HA		H3	2010 human-like	2010.1
A/swine/Illinois/21TOSU2086/2021	21TOSU2086	HA		H3	2010 human-like	2010.1
A/swine/Illinois/21TOSU2100/2021	21TOSU2100	HA		H3	2010 human-like	2010.1
A/swine/Indiana/21TOSU0951/2021	21TOSU0951	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02246842/2021	A02246842	HA		H3	2010 human-like	2010.1
A/swine/Iowa/21TOSU0666/2021	21TOSU0666	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02711799/2022	A02711799	HA		H3	2010 human-like	2010.1
A/swine/Minnesota/A02711803/2022	A02711803	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02710700/2022	A02710700	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636384/2022	A02636384	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750697/2022	A02750697	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636488/2022	A02636488	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750720/2022	A02750720	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750728/2022	A02750728	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750626/2022	A02750626	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750709/2022	A02750709	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750724/2022	A02750724	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636112/2021	A02636112	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02711712/2022	A02711712	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635864/2021	A02635864	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635816/2021	A02635816	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635919/2021	A02635919	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02635920/2021	A02635920	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636165/2021	A02636165	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750628/2022	A02750628	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636094/2021	A02636094	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636454/2022	A02636454	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750915/2022	A02750915	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750693/2022	A02750693	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750812/2022	A02750812	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750920/2022	A02750920	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636674/2022	A02636674	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750768/2022	A02750768	HA		H3	2010 human-like	2010.1
A/swine/Indiana/A02750741/2022	A02750741	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636675/2022	A02636675	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636597/2022	A02636597	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750686/2022	A02750686	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02636649/2022	A02636649	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750914/2022	A02750914	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750911/2022	A02750911	HA		H3	2010 human-like	2010.1
A/swine/Iowa/A02750908/2022	A02750908	HA		H3	2010 human-like	2010.1
A/swine/Missouri/A02636044/2021	A02636044	HA		H3	2010 human-like	2010.1
A/swine/Indiana/A02525139/2021	A02525139	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02636487/2022	A02636487	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02635878/2021	A02635878	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02635943/2021	A02635943	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02750772/2022	A02750772	HA		H3	2016 human-like	2010.2
A/swine/Ohio/A02750788/2022	A02750788	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02750906/2022	A02750906	HA		H3	2016 human-like	2010.2
A/swine/Ohio/A02636432/2022	A02636432	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02636041/2021	A02636041	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02636521/2022	A02636521	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02750704/2022	A02750704	HA		H3	2016 human-like	2010.2
A/swine/Iowa/A02750740/2022	A02750740	HA		H3	2016 human-like	2010.2
A/swine/Oklahoma/A02525388/2021	A02525388	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02636512/2022	A02636512	HA		H3	2016 human-like	2010.2
A/swine/Indiana/A02636492/2022	A02636492	HA		H3	2016 human-like	2010.2
A/swine/Ohio/A02245891/2021	A02245891	HA		H3	LAIV	1990.1
A/swine/Illinois/A02525253/2021	A02525253	HA		H3	LAIV	1990.1
A/swine/Iowa/A02525043/2021	A02525043	HA		H3	LAIV	1990.1
A/swine/Kentucky/A02525075/2021	A02525075	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636187/2021	A02636187	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525136/2021	A02525136	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02525130/2021	A02525130	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636596/2022	A02636596	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636431/2022	A02636431	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636498/2022	A02636498	HA		H3	C IVA	1990.4.a
A/swine/Nebraska/A02524410/2022	A02524410	HA		H3	C IVA	1990.4.a
A/swine/South_Dakota/A02636046/2021	A02636046	HA		H3	C IVA	1990.4.a
A/swine/Nebraska/A02635893/2021	A02635893	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02248042/2021	A02248042	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636640/2022	A02636640	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02525044/2021	A02525044	HA		H3	C IVA	1990.4.a
A/swine/Nebraska/A02750817/2022	A02750817	HA		H3	C IVA	1990.4.a
A/swine/Nebraska/A02636561/2021	A02636561	HA		H3	C IVA	1990.4.a
A/swine/Colorado/A02710706/2022	A02710706	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02710701/2022	A02710701	HA		H3	C IVA	1990.4.a
A/swine/Texas/A02248200/2021	A02248200	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750712/2022	A02750712	HA		H3	C IVA	1990.4.a
A/swine/Kansas/A02712156/2022	A02712156	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636489/2022	A02636489	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636332/2022	A02636332	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525241/2021	A02525241	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525046/2021	A02525046	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525108/2021	A02525108	HA		H3	C IVA	1990.4.a
A/swine/Iowa/C39563/2022		HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02246970/2021	A02246970	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02248075/2021	A02248075	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02245889/2021	A02245889	HA		H3	C IVA	1990.4.a
A/swine/Minnesota/A02245867/2021	A02245867	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635812/2021	A02635812	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02248046/2021	A02248046	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02711711/2022	A02711711	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636612/2022	A02636612	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750700/2022	A02750700	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750684/2022	A02750684	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02750771/2022	A02750771	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636299/2021	A02636299	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636493/2022	A02636493	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525251/2021	A02525251	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525305/2021	A02525305	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635809/2021	A02635809	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02248201/2021	A02248201	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635704/2021	A02635704	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02525092/2021	A02525092	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636296/2021	A02636296	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02636490/2022	A02636490	HA		H3	C IVA	1990.4.a
A/swine/Iowa/A02635882/2021	A02635882	HA		H3	C IVA	1990.4.a
A/swine/Illinois/A02636634/2022	A02636634	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02525078/2021	A02525078	HA		H3	C IVA	1990.4.a
A/swine/South_Carolina/A02525279/2021	A02525279	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02245886/2021	A02245886	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02245887/2021	A02245887	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02525374/2021	A02525374	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02525243/2021	A02525243	HA		H3	C IVA	1990.4.a
A/swine/Indiana/A02525269/2021	A02525269	HA		H3	C IVA	1990.4.a
A/swine/Michigan/A02635708/2021	A02635708	HA		H3	C IVA	1990.4.a
