"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2020","FIRST OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","43,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","99,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","620,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","155,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","500",""
"SURVEY","2020","FIRST OF DEC","","STATE","DELAWARE","10","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","DELAWARE","10","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2020","FIRST OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","13,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","38,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","HAWAII","15","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","HAWAII","15","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","32,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","5,400,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","550,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,400,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","250,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","24,600,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","950,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,040,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","460,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","45,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","6,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MAINE","23","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MAINE","23","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2020","FIRST OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","20,500",""
"SURVEY","2020","FIRST OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,290,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","9,400,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","540,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","49,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,700,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","440,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MONTANA","30","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","205,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","MONTANA","30","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","41,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,750,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","420,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEVADA","32","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEVADA","32","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7,500",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEW MEXICO","35","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEW MEXICO","35","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","400",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEW YORK","36","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","69,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NEW YORK","36","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","8,800,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","840,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","143,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","36,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,650,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,080,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","460,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","OREGON","41","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","9,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","OREGON","41","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,782,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","430,900",""
"SURVEY","2020","FIRST OF DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,400,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","140,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2020","FIRST OF DEC","","STATE","RHODE ISLAND","44","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","200",""
"SURVEY","2020","FIRST OF DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","188,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,030,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","280,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","260,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,080,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","140,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,000,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","VERMONT","50","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","VERMONT","50","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","310,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","370,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","58,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","WYOMING","56","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2020","FIRST OF DEC","","STATE","WYOMING","56","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","41,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","700,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","155,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","5,400,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","590,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,300,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","260,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","24,600,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,000,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,160,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","180,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,180,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","9,100,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","560,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,700,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","480,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,700,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","450,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","9,300,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","890,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,800,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,180,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","470,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,903,600",""
"SURVEY","2020","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","436,100",""
"SURVEY","2020","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,410,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,060,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","290,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,030,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","135,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","990,000",""
"SURVEY","2020","FIRST OF JUN","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","2020","FIRST OF MAR","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","730,000",""
